@relation activity_recognition_labeled

@attribute "X0" numeric
@attribute "X1" numeric
@attribute "X2" numeric
@attribute "X3" numeric
@attribute "X4" numeric
@attribute "Y0" numeric
@attribute "Y1" numeric
@attribute "Y2" numeric
@attribute "Y3" numeric
@attribute "Y4" numeric
@attribute "Z0" numeric
@attribute "Z1" numeric
@attribute "Z2" numeric
@attribute "Z3" numeric
@attribute "Z4" numeric
@attribute "XAVG" numeric
@attribute "YAVG" numeric
@attribute "ZAVG" numeric
@attribute "XSTANDDEV" numeric
@attribute "YSTANDDEV" numeric
@attribute "ZSTANDDEV" numeric
@attribute "RESULTANT" numeric
@attribute class{ "Driving", "Walking" , "Sitting" , "Standing", "Still" }

@data
0.00,0.01,0.44,0.53,0.01,0.01,0.94,0.05,0.00,0.00,0.00,0.00,0.00,0.52,0.48,-1.83,1.69,-9.72,0.03,0.06,0.05,8.03,Driving
0.01,0.02,0.46,0.48,0.04,0.01,0.92,0.07,0.00,0.00,0.00,0.00,0.00,0.84,0.15,-1.83,1.69,-9.72,0.04,0.06,0.05,8.03,Driving
0.01,0.02,0.48,0.45,0.04,0.01,0.91,0.08,0.00,0.00,0.00,0.00,0.00,0.83,0.16,-1.83,1.69,-9.72,0.04,0.06,0.06,8.03,Driving
0.01,0.03,0.50,0.42,0.04,0.01,0.90,0.09,0.00,0.00,0.00,0.00,0.00,0.82,0.17,-1.83,1.69,-9.72,0.04,0.06,0.06,8.03,Driving
0.01,0.03,0.53,0.40,0.04,0.01,0.90,0.09,0.00,0.00,0.00,0.00,0.00,0.82,0.18,-1.83,1.69,-9.72,0.04,0.06,0.06,8.03,Driving
0.01,0.03,0.57,0.36,0.04,0.01,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.81,0.18,-1.84,1.69,-9.72,0.04,0.06,0.06,8.03,Driving
0.01,0.02,0.59,0.34,0.03,0.00,0.01,0.77,0.21,0.01,0.01,0.06,0.85,0.07,0.01,-1.84,1.69,-9.72,0.04,0.04,0.04,8.03,Driving
0.01,0.06,0.72,0.19,0.03,0.01,0.31,0.66,0.01,0.01,0.01,0.06,0.85,0.07,0.01,-1.84,1.69,-9.72,0.03,0.04,0.04,8.03,Driving
0.01,0.09,0.79,0.10,0.02,0.01,0.31,0.67,0.01,0.01,0.01,0.69,0.29,0.01,0.00,-1.84,1.70,-9.72,0.03,0.04,0.05,8.03,Driving
0.01,0.08,0.88,0.03,0.01,0.00,0.04,0.93,0.02,0.01,0.01,0.03,0.91,0.04,0.01,-1.84,1.69,-9.72,0.05,0.06,0.11,8.03,Driving
0.01,0.10,0.84,0.04,0.01,0.00,0.06,0.88,0.05,0.01,0.01,0.05,0.87,0.06,0.01,-1.84,1.70,-9.72,0.06,0.07,0.13,8.03,Driving
0.01,0.40,0.59,0.01,0.00,0.01,0.05,0.91,0.02,0.00,0.00,0.03,0.87,0.09,0.01,-1.83,1.69,-9.72,0.10,0.13,0.18,8.03,Driving
0.03,0.37,0.57,0.02,0.01,0.02,0.08,0.86,0.04,0.00,0.00,0.04,0.84,0.11,0.01,-1.83,1.68,-9.72,0.15,0.17,0.19,8.03,Driving
0.03,0.07,0.79,0.09,0.02,0.02,0.09,0.82,0.07,0.01,0.00,0.05,0.79,0.13,0.02,-1.83,1.70,-9.72,0.23,0.20,0.23,8.03,Driving
0.05,0.09,0.71,0.10,0.05,0.02,0.09,0.82,0.07,0.01,0.01,0.08,0.72,0.15,0.04,-1.83,1.70,-9.72,0.30,0.20,0.28,8.03,Driving
0.08,0.10,0.62,0.12,0.08,0.02,0.09,0.82,0.07,0.01,0.01,0.11,0.65,0.18,0.05,-1.83,1.70,-9.72,0.36,0.20,0.32,8.03,Driving
0.09,0.12,0.53,0.14,0.11,0.02,0.09,0.82,0.07,0.01,0.01,0.14,0.58,0.22,0.06,-1.83,1.70,-9.72,0.41,0.20,0.35,8.03,Driving
0.12,0.14,0.46,0.15,0.13,0.02,0.11,0.80,0.07,0.01,0.01,0.16,0.51,0.25,0.07,-1.84,1.70,-9.72,0.45,0.20,0.38,8.04,Driving
0.13,0.16,0.39,0.18,0.15,0.02,0.12,0.79,0.06,0.01,0.01,0.19,0.46,0.28,0.07,-1.84,1.70,-9.72,0.47,0.21,0.39,8.04,Driving
0.16,0.18,0.38,0.23,0.05,0.03,0.13,0.75,0.08,0.01,0.01,0.20,0.44,0.29,0.07,-1.81,1.67,-9.73,0.49,0.25,0.40,8.04,Driving
0.16,0.19,0.34,0.26,0.05,0.03,0.16,0.73,0.08,0.01,0.01,0.20,0.45,0.28,0.07,-1.80,1.66,-9.73,0.50,0.25,0.39,8.04,Driving
0.16,0.22,0.30,0.27,0.05,0.03,0.18,0.70,0.08,0.01,0.01,0.19,0.45,0.28,0.07,-1.80,1.65,-9.73,0.51,0.26,0.39,8.04,Driving
0.17,0.25,0.27,0.27,0.05,0.02,0.12,0.58,0.27,0.02,0.10,0.24,0.38,0.17,0.10,-1.82,1.63,-9.73,0.51,0.24,0.40,8.03,Driving
0.18,0.29,0.23,0.26,0.04,0.02,0.14,0.60,0.22,0.02,0.10,0.26,0.36,0.18,0.11,-1.86,1.60,-9.72,0.51,0.24,0.40,8.03,Driving
0.19,0.32,0.22,0.22,0.04,0.01,0.04,0.27,0.46,0.22,0.10,0.26,0.36,0.19,0.09,-1.90,1.56,-9.73,0.51,0.22,0.39,8.04,Driving
0.05,0.33,0.35,0.22,0.05,0.01,0.05,0.30,0.44,0.20,0.09,0.26,0.36,0.21,0.09,-1.94,1.54,-9.72,0.50,0.22,0.37,8.04,Driving
0.06,0.36,0.36,0.20,0.03,0.02,0.07,0.39,0.40,0.12,0.04,0.23,0.45,0.24,0.05,-1.98,1.53,-9.72,0.48,0.24,0.35,8.04,Driving
0.07,0.35,0.39,0.17,0.02,0.06,0.64,0.28,0.01,0.01,0.03,0.22,0.46,0.24,0.05,-2.02,1.54,-9.72,0.46,0.29,0.34,8.05,Driving
0.06,0.36,0.41,0.15,0.01,0.06,0.60,0.27,0.06,0.01,0.02,0.21,0.48,0.24,0.05,-2.04,1.59,-9.71,0.43,0.35,0.33,8.05,Driving
0.06,0.35,0.43,0.15,0.01,0.06,0.57,0.27,0.10,0.01,0.03,0.20,0.49,0.23,0.04,-2.04,1.62,-9.71,0.41,0.38,0.32,8.06,Driving
0.04,0.18,0.41,0.26,0.11,0.03,0.51,0.29,0.16,0.01,0.03,0.26,0.47,0.21,0.02,-2.06,1.72,-9.69,0.39,0.41,0.34,8.06,Driving
0.04,0.18,0.38,0.29,0.12,0.03,0.49,0.31,0.16,0.01,0.03,0.26,0.44,0.24,0.02,-2.11,1.73,-9.68,0.36,0.41,0.34,8.06,Driving
0.04,0.20,0.40,0.25,0.10,0.03,0.51,0.28,0.16,0.01,0.04,0.26,0.41,0.26,0.03,-2.16,1.73,-9.67,0.36,0.41,0.36,8.06,Driving
0.05,0.23,0.42,0.21,0.09,0.03,0.51,0.29,0.16,0.01,0.03,0.21,0.45,0.28,0.03,-2.19,1.73,-9.67,0.36,0.40,0.36,8.07,Driving
0.05,0.22,0.42,0.22,0.09,0.02,0.48,0.33,0.16,0.01,0.03,0.21,0.45,0.28,0.03,-2.19,1.76,-9.67,0.36,0.39,0.36,8.07,Driving
0.04,0.19,0.42,0.25,0.09,0.02,0.43,0.38,0.16,0.01,0.04,0.20,0.45,0.28,0.03,-2.16,1.78,-9.68,0.35,0.38,0.36,8.07,Driving
0.06,0.27,0.45,0.18,0.04,0.02,0.40,0.40,0.16,0.01,0.04,0.21,0.43,0.29,0.03,-2.13,1.79,-9.68,0.36,0.37,0.37,8.07,Driving
0.04,0.27,0.44,0.21,0.04,0.14,0.52,0.25,0.08,0.01,0.02,0.19,0.42,0.33,0.05,-2.10,1.77,-9.68,0.36,0.38,0.40,8.06,Driving
0.04,0.31,0.43,0.18,0.04,0.08,0.39,0.26,0.20,0.06,0.03,0.18,0.42,0.32,0.05,-2.10,1.74,-9.68,0.35,0.36,0.40,8.06,Driving
0.04,0.32,0.40,0.19,0.05,0.04,0.27,0.47,0.16,0.07,0.03,0.21,0.40,0.31,0.06,-2.09,1.65,-9.70,0.36,0.36,0.42,8.06,Driving
0.10,0.45,0.33,0.10,0.01,0.02,0.08,0.46,0.36,0.08,0.03,0.14,0.38,0.38,0.07,-2.07,1.52,-9.71,0.39,0.43,0.45,8.05,Driving
0.19,0.56,0.17,0.05,0.03,0.03,0.06,0.08,0.48,0.35,0.04,0.12,0.37,0.38,0.08,-1.99,1.30,-9.76,0.53,0.59,0.48,8.06,Driving
0.17,0.49,0.19,0.10,0.05,0.04,0.06,0.13,0.41,0.37,0.05,0.15,0.35,0.36,0.08,-1.85,1.20,-9.80,0.64,0.59,0.49,8.06,Driving
0.20,0.42,0.18,0.14,0.06,0.04,0.07,0.19,0.54,0.17,0.05,0.17,0.34,0.36,0.07,-1.74,1.23,-9.81,0.66,0.62,0.50,8.06,Driving
0.14,0.39,0.20,0.19,0.08,0.04,0.07,0.19,0.45,0.26,0.05,0.18,0.34,0.35,0.07,-1.59,1.29,-9.82,0.68,0.67,0.50,8.06,Driving
0.11,0.33,0.20,0.26,0.10,0.04,0.07,0.19,0.38,0.32,0.05,0.19,0.34,0.34,0.07,-1.46,1.34,-9.83,0.70,0.71,0.50,8.06,Driving
0.10,0.25,0.20,0.33,0.11,0.04,0.07,0.19,0.34,0.36,0.05,0.20,0.35,0.32,0.08,-1.35,1.36,-9.84,0.70,0.73,0.51,8.06,Driving
0.09,0.20,0.26,0.34,0.11,0.04,0.07,0.18,0.34,0.37,0.05,0.20,0.36,0.32,0.07,-1.31,1.37,-9.85,0.68,0.72,0.50,8.06,Driving
0.07,0.23,0.25,0.33,0.11,0.04,0.07,0.19,0.34,0.36,0.05,0.18,0.36,0.32,0.10,-1.29,1.35,-9.86,0.65,0.72,0.47,8.07,Driving
0.07,0.26,0.25,0.32,0.10,0.04,0.07,0.19,0.35,0.35,0.04,0.18,0.37,0.32,0.09,-1.28,1.34,-9.86,0.63,0.72,0.46,8.06,Driving
0.12,0.29,0.24,0.28,0.07,0.04,0.07,0.19,0.35,0.35,0.04,0.16,0.40,0.33,0.07,-1.24,1.33,-9.87,0.59,0.72,0.44,8.06,Driving
0.13,0.30,0.24,0.26,0.07,0.04,0.05,0.12,0.42,0.36,0.03,0.16,0.42,0.34,0.06,-1.24,1.41,-9.86,0.57,0.69,0.42,8.06,Driving
0.12,0.31,0.27,0.24,0.05,0.03,0.10,0.34,0.28,0.26,0.04,0.23,0.41,0.28,0.03,-1.28,1.57,-9.84,0.54,0.46,0.38,8.05,Driving
0.12,0.34,0.30,0.21,0.03,0.05,0.26,0.29,0.22,0.18,0.03,0.19,0.43,0.30,0.05,-1.33,1.65,-9.82,0.51,0.38,0.38,8.06,Driving
0.09,0.36,0.29,0.18,0.08,0.05,0.28,0.31,0.20,0.15,0.03,0.19,0.46,0.29,0.04,-1.37,1.62,-9.83,0.48,0.37,0.36,8.06,Driving
0.11,0.42,0.28,0.15,0.04,0.06,0.33,0.33,0.18,0.10,0.02,0.17,0.44,0.33,0.05,-1.45,1.55,-9.83,0.45,0.34,0.35,8.06,Driving
0.10,0.42,0.34,0.10,0.04,0.06,0.37,0.36,0.17,0.04,0.02,0.16,0.45,0.32,0.05,-1.55,1.48,-9.83,0.39,0.28,0.34,8.05,Driving
0.05,0.24,0.43,0.23,0.06,0.06,0.33,0.42,0.18,0.01,0.02,0.14,0.46,0.34,0.04,-1.63,1.44,-9.82,0.30,0.24,0.34,8.05,Driving
0.05,0.26,0.42,0.21,0.06,0.06,0.34,0.43,0.17,0.01,0.02,0.14,0.44,0.33,0.05,-1.65,1.42,-9.82,0.30,0.23,0.35,8.05,Driving
0.03,0.06,0.34,0.48,0.10,0.01,0.05,0.24,0.61,0.09,0.04,0.19,0.45,0.27,0.04,-1.69,1.36,-9.81,0.36,0.33,0.39,8.05,Driving
0.03,0.08,0.09,0.59,0.21,0.05,0.07,0.09,0.61,0.19,0.04,0.21,0.43,0.27,0.05,-1.79,1.23,-9.82,0.53,0.55,0.40,8.07,Driving
0.06,0.12,0.11,0.52,0.19,0.05,0.13,0.10,0.53,0.19,0.05,0.21,0.40,0.27,0.07,-1.90,1.15,-9.81,0.63,0.62,0.43,8.08,Driving
0.08,0.15,0.24,0.49,0.05,0.05,0.14,0.15,0.50,0.16,0.07,0.28,0.41,0.21,0.03,-1.94,1.09,-9.81,0.67,0.62,0.46,8.08,Driving
0.08,0.16,0.30,0.40,0.07,0.05,0.17,0.21,0.46,0.12,0.06,0.32,0.40,0.19,0.03,-1.92,1.00,-9.83,0.70,0.61,0.46,8.09,Driving
0.08,0.16,0.33,0.37,0.06,0.05,0.17,0.24,0.48,0.06,0.07,0.32,0.40,0.18,0.03,-1.94,0.97,-9.82,0.69,0.59,0.45,8.08,Driving
0.08,0.16,0.37,0.33,0.06,0.05,0.17,0.24,0.45,0.09,0.06,0.29,0.43,0.18,0.03,-1.98,0.99,-9.80,0.68,0.61,0.44,8.07,Driving
0.08,0.16,0.40,0.29,0.06,0.05,0.17,0.23,0.40,0.16,0.06,0.27,0.46,0.18,0.03,-2.00,1.03,-9.79,0.67,0.65,0.43,8.07,Driving
0.08,0.16,0.44,0.26,0.06,0.05,0.17,0.22,0.34,0.22,0.06,0.28,0.45,0.19,0.03,-2.01,1.07,-9.79,0.67,0.67,0.43,8.08,Driving
0.08,0.16,0.50,0.19,0.06,0.05,0.17,0.22,0.27,0.29,0.06,0.26,0.49,0.17,0.03,-2.04,1.09,-9.78,0.66,0.69,0.42,8.08,Driving
0.08,0.16,0.54,0.16,0.06,0.05,0.17,0.22,0.21,0.36,0.05,0.23,0.55,0.15,0.03,-2.05,1.13,-9.77,0.64,0.70,0.40,8.08,Driving
0.08,0.12,0.59,0.14,0.06,0.05,0.15,0.16,0.18,0.46,0.03,0.21,0.62,0.12,0.02,-2.02,1.22,-9.77,0.63,0.71,0.35,8.08,Driving
0.05,0.07,0.69,0.14,0.06,0.03,0.14,0.13,0.44,0.26,0.03,0.17,0.69,0.09,0.02,-1.92,1.40,-9.76,0.53,0.56,0.33,8.06,Driving
0.02,0.06,0.76,0.11,0.06,0.05,0.10,0.08,0.67,0.10,0.02,0.14,0.76,0.07,0.01,-1.83,1.53,-9.76,0.41,0.44,0.27,8.05,Driving
0.06,0.79,0.08,0.05,0.02,0.03,0.07,0.05,0.76,0.10,0.00,0.04,0.28,0.66,0.02,-1.82,1.60,-9.75,0.32,0.39,0.20,8.05,Driving
0.03,0.76,0.16,0.04,0.01,0.01,0.03,0.07,0.84,0.04,0.01,0.11,0.79,0.07,0.01,-1.90,1.71,-9.72,0.18,0.20,0.16,8.04,Driving
0.02,0.06,0.86,0.05,0.01,0.01,0.07,0.84,0.07,0.01,0.01,0.08,0.84,0.06,0.01,-1.93,1.75,-9.71,0.11,0.10,0.15,8.04,Driving
0.01,0.38,0.60,0.01,0.00,0.00,0.01,0.23,0.73,0.03,0.01,0.06,0.88,0.04,0.01,-1.93,1.75,-9.71,0.07,0.07,0.13,8.04,Driving
0.01,0.38,0.60,0.01,0.00,0.00,0.00,0.08,0.89,0.02,0.01,0.03,0.93,0.02,0.01,-1.93,1.75,-9.71,0.07,0.05,0.11,8.04,Driving
0.00,0.15,0.69,0.15,0.00,0.60,0.39,0.00,0.00,0.00,0.00,0.00,0.15,0.82,0.03,1.82,-0.03,9.38,0.02,0.02,0.03,7.64,Driving
0.00,0.00,0.01,0.71,0.28,0.01,0.01,0.98,0.01,0.01,0.00,0.04,0.95,0.00,0.00,1.82,-0.03,9.38,0.03,0.05,0.07,7.65,Driving
0.00,0.00,0.03,0.93,0.04,0.01,0.03,0.94,0.01,0.01,0.01,0.07,0.92,0.00,0.00,1.82,-0.03,9.38,0.04,0.07,0.08,7.64,Driving
0.00,0.00,0.83,0.16,0.00,0.01,0.02,0.95,0.01,0.01,0.01,0.08,0.91,0.00,0.00,1.82,-0.03,9.38,0.04,0.06,0.09,7.64,Driving
0.00,0.00,0.82,0.17,0.00,0.01,0.02,0.95,0.01,0.01,0.01,0.07,0.92,0.00,0.00,1.82,-0.03,9.38,0.04,0.06,0.08,7.64,Driving
0.00,0.00,0.82,0.17,0.00,0.01,0.02,0.96,0.01,0.01,0.01,0.07,0.92,0.00,0.00,1.82,-0.03,9.38,0.04,0.06,0.08,7.64,Driving
0.00,0.01,0.53,0.45,0.01,0.01,0.03,0.93,0.02,0.01,0.01,0.10,0.88,0.00,0.00,1.82,-0.02,9.38,0.05,0.07,0.09,7.64,Driving
0.00,0.02,0.49,0.48,0.01,0.01,0.06,0.88,0.04,0.01,0.01,0.14,0.85,0.01,0.00,1.82,-0.02,9.38,0.06,0.08,0.10,7.64,Driving
0.00,0.02,0.78,0.18,0.01,0.01,0.08,0.83,0.07,0.01,0.01,0.05,0.89,0.05,0.00,1.82,-0.02,9.38,0.08,0.09,0.12,7.64,Driving
0.01,0.04,0.03,0.82,0.10,0.01,0.07,0.84,0.08,0.01,0.01,0.05,0.85,0.08,0.01,1.76,-0.03,9.39,0.23,0.11,0.14,7.64,Driving
0.01,0.06,0.06,0.77,0.10,0.01,0.09,0.78,0.09,0.02,0.01,0.07,0.81,0.10,0.01,1.73,-0.03,9.39,0.27,0.15,0.16,7.64,Driving
0.01,0.07,0.10,0.76,0.06,0.04,0.10,0.73,0.10,0.03,0.01,0.09,0.74,0.14,0.02,1.72,-0.04,9.39,0.28,0.19,0.18,7.64,Driving
0.02,0.09,0.21,0.66,0.02,0.02,0.07,0.27,0.61,0.04,0.01,0.09,0.67,0.20,0.03,1.73,-0.08,9.39,0.29,0.24,0.20,7.65,Driving
0.02,0.09,0.22,0.64,0.03,0.05,0.10,0.26,0.56,0.03,0.01,0.11,0.63,0.22,0.03,1.74,-0.12,9.39,0.30,0.29,0.21,7.65,Driving
0.02,0.09,0.26,0.59,0.04,0.06,0.14,0.29,0.47,0.03,0.01,0.12,0.59,0.25,0.03,1.73,-0.18,9.39,0.31,0.32,0.22,7.65,Driving
0.02,0.09,0.30,0.52,0.07,0.08,0.20,0.31,0.38,0.03,0.01,0.14,0.54,0.27,0.03,1.75,-0.22,9.39,0.34,0.34,0.23,7.65,Driving
0.03,0.12,0.48,0.29,0.08,0.08,0.21,0.38,0.31,0.03,0.01,0.16,0.51,0.28,0.04,1.80,-0.24,9.38,0.40,0.33,0.24,7.65,Driving
0.03,0.13,0.46,0.29,0.09,0.08,0.23,0.41,0.25,0.03,0.00,0.14,0.55,0.30,0.01,1.78,-0.27,9.38,0.41,0.33,0.26,7.66,Driving
0.04,0.15,0.50,0.23,0.08,0.08,0.23,0.42,0.25,0.03,0.00,0.16,0.53,0.30,0.01,1.83,-0.27,9.38,0.46,0.33,0.26,7.66,Driving
0.05,0.21,0.45,0.21,0.09,0.08,0.23,0.41,0.21,0.08,0.00,0.17,0.53,0.28,0.01,1.92,-0.24,9.36,0.55,0.36,0.26,7.67,Driving
0.05,0.30,0.32,0.25,0.08,0.08,0.23,0.34,0.24,0.11,0.00,0.18,0.57,0.24,0.01,2.06,-0.21,9.34,0.52,0.38,0.26,7.67,Driving
0.03,0.34,0.31,0.24,0.08,0.08,0.22,0.34,0.25,0.11,0.00,0.17,0.58,0.24,0.01,2.10,-0.20,9.34,0.48,0.39,0.25,7.67,Driving
0.06,0.34,0.28,0.24,0.08,0.13,0.29,0.39,0.18,0.01,0.00,0.17,0.59,0.23,0.01,2.08,-0.16,9.33,0.50,0.41,0.25,7.67,Driving
0.05,0.30,0.31,0.25,0.09,0.18,0.47,0.26,0.06,0.03,0.00,0.16,0.59,0.23,0.01,2.01,-0.01,9.34,0.56,0.55,0.25,7.67,Driving
0.10,0.31,0.25,0.25,0.09,0.13,0.44,0.26,0.10,0.07,0.00,0.20,0.59,0.19,0.01,1.96,0.13,9.36,0.61,0.61,0.26,7.68,Driving
0.12,0.35,0.20,0.24,0.09,0.10,0.38,0.26,0.16,0.09,0.00,0.20,0.57,0.21,0.01,1.90,0.31,9.37,0.63,0.64,0.27,7.69,Driving
0.13,0.41,0.16,0.22,0.09,0.24,0.32,0.19,0.17,0.08,0.00,0.21,0.54,0.23,0.02,1.85,0.43,9.38,0.63,0.59,0.29,7.69,Driving
0.13,0.46,0.17,0.16,0.08,0.16,0.36,0.23,0.17,0.08,0.00,0.20,0.53,0.24,0.02,1.79,0.48,9.39,0.60,0.55,0.29,7.68,Driving
0.12,0.45,0.19,0.16,0.08,0.21,0.35,0.21,0.16,0.07,0.15,0.46,0.29,0.09,0.01,1.79,0.48,9.38,0.59,0.54,0.28,7.68,Driving
0.12,0.51,0.18,0.11,0.08,0.20,0.36,0.22,0.16,0.07,0.13,0.45,0.32,0.09,0.01,1.73,0.49,9.40,0.56,0.54,0.28,7.68,Driving
0.09,0.51,0.29,0.07,0.05,0.21,0.36,0.20,0.16,0.07,0.09,0.40,0.38,0.12,0.02,1.61,0.47,9.42,0.43,0.55,0.28,7.67,Driving
0.04,0.31,0.49,0.14,0.02,0.23,0.34,0.19,0.17,0.07,0.09,0.36,0.40,0.13,0.02,1.51,0.45,9.44,0.28,0.56,0.28,7.67,Driving
0.02,0.18,0.44,0.29,0.06,0.24,0.34,0.18,0.17,0.07,0.09,0.36,0.39,0.14,0.02,1.51,0.44,9.44,0.27,0.56,0.28,7.67,Driving
0.02,0.17,0.45,0.30,0.06,0.27,0.34,0.16,0.16,0.07,0.10,0.37,0.38,0.14,0.02,1.52,0.41,9.43,0.27,0.58,0.29,7.67,Driving
0.04,0.20,0.44,0.26,0.05,0.19,0.48,0.14,0.13,0.06,0.10,0.38,0.38,0.13,0.01,1.57,0.29,9.42,0.25,0.54,0.28,7.66,Driving
0.03,0.23,0.45,0.25,0.05,0.02,0.47,0.34,0.12,0.06,0.08,0.33,0.41,0.16,0.02,1.61,0.16,9.41,0.23,0.49,0.27,7.65,Driving
0.03,0.29,0.42,0.20,0.06,0.03,0.31,0.52,0.10,0.03,0.00,0.07,0.45,0.43,0.05,1.65,0.02,9.40,0.21,0.37,0.28,7.64,Driving
0.02,0.27,0.42,0.23,0.06,0.02,0.12,0.42,0.39,0.06,0.00,0.07,0.45,0.43,0.05,1.67,-0.07,9.40,0.21,0.29,0.27,7.64,Driving
0.03,0.25,0.42,0.24,0.06,0.02,0.09,0.29,0.48,0.12,0.01,0.16,0.60,0.22,0.01,1.67,-0.13,9.39,0.21,0.28,0.29,7.64,Driving
0.01,0.02,0.14,0.64,0.20,0.02,0.12,0.27,0.46,0.12,0.01,0.16,0.59,0.23,0.01,1.63,-0.14,9.40,0.27,0.30,0.29,7.64,Driving
0.01,0.06,0.04,0.45,0.44,0.01,0.11,0.27,0.44,0.17,0.03,0.95,0.01,0.00,0.00,1.50,-0.19,9.44,0.52,0.33,0.47,7.67,Driving
0.04,0.06,0.34,0.54,0.01,0.01,0.08,0.35,0.47,0.09,0.01,0.01,0.79,0.16,0.02,1.51,-0.23,9.42,0.57,0.36,1.07,7.66,Driving
0.04,0.06,0.32,0.56,0.01,0.01,0.10,0.38,0.44,0.07,0.01,0.01,0.78,0.17,0.02,1.51,-0.27,9.42,0.57,0.37,1.08,7.65,Driving
0.04,0.06,0.34,0.54,0.01,0.01,0.16,0.44,0.36,0.03,0.01,0.01,0.78,0.18,0.02,1.50,-0.29,9.42,0.57,0.38,1.08,7.65,Driving
0.04,0.06,0.33,0.55,0.01,0.01,0.17,0.45,0.33,0.03,0.01,0.01,0.77,0.18,0.02,1.50,-0.30,9.42,0.57,0.39,1.09,7.65,Driving
0.04,0.06,0.34,0.54,0.01,0.01,0.18,0.47,0.31,0.03,0.01,0.01,0.77,0.18,0.02,1.49,-0.31,9.42,0.57,0.39,1.09,7.66,Driving
0.04,0.06,0.34,0.54,0.01,0.01,0.17,0.46,0.33,0.03,0.01,0.01,0.77,0.18,0.02,1.49,-0.30,9.42,0.56,0.39,1.09,7.65,Driving
0.04,0.06,0.32,0.56,0.01,0.01,0.16,0.46,0.33,0.04,0.01,0.01,0.77,0.18,0.02,1.49,-0.28,9.42,0.56,0.39,1.08,7.66,Driving
0.04,0.06,0.31,0.57,0.01,0.01,0.15,0.45,0.34,0.05,0.01,0.01,0.77,0.18,0.02,1.49,-0.27,9.42,0.56,0.39,1.09,7.66,Driving
0.04,0.06,0.32,0.56,0.01,0.01,0.14,0.43,0.35,0.07,0.01,0.01,0.77,0.18,0.02,1.49,-0.23,9.43,0.55,0.41,1.09,7.66,Driving
0.04,0.05,0.32,0.58,0.01,0.01,0.12,0.40,0.38,0.09,0.01,0.01,0.76,0.19,0.02,1.52,-0.18,9.43,0.53,0.42,1.09,7.66,Driving
0.01,0.01,0.53,0.44,0.01,0.01,0.08,0.41,0.40,0.10,0.01,0.01,0.78,0.18,0.02,1.63,-0.15,9.39,0.30,0.40,1.02,7.63,Driving
0.02,0.29,0.61,0.08,0.01,0.01,0.12,0.41,0.39,0.07,0.01,0.07,0.40,0.46,0.07,1.64,-0.13,9.40,0.18,0.37,0.37,7.64,Driving
0.04,0.31,0.54,0.10,0.01,0.01,0.20,0.53,0.23,0.03,0.06,0.29,0.43,0.19,0.03,1.62,-0.06,9.41,0.17,0.40,0.33,7.65,Driving
0.01,0.03,0.08,0.54,0.35,0.33,0.49,0.09,0.05,0.04,0.05,0.28,0.45,0.18,0.03,1.56,0.10,9.42,0.25,0.61,0.32,7.65,Driving
0.06,0.06,0.08,0.48,0.32,0.29,0.44,0.09,0.09,0.09,0.05,0.25,0.47,0.20,0.03,1.47,0.28,9.43,0.37,0.75,0.32,7.67,Driving
0.06,0.08,0.12,0.45,0.28,0.23,0.40,0.13,0.13,0.10,0.06,0.24,0.46,0.21,0.03,1.42,0.40,9.44,0.38,0.77,0.33,7.68,Driving
0.06,0.08,0.14,0.45,0.26,0.22,0.40,0.15,0.13,0.10,0.06,0.24,0.46,0.22,0.03,1.41,0.43,9.45,0.38,0.77,0.33,7.68,Driving
0.04,0.14,0.14,0.43,0.25,0.23,0.39,0.15,0.13,0.10,0.05,0.23,0.46,0.23,0.03,1.32,0.43,9.46,0.43,0.77,0.32,7.68,Driving
0.07,0.15,0.15,0.41,0.23,0.23,0.40,0.14,0.13,0.10,0.04,0.21,0.48,0.23,0.03,1.24,0.41,9.47,0.46,0.77,0.31,7.68,Driving
0.07,0.16,0.23,0.43,0.11,0.22,0.43,0.13,0.13,0.10,0.03,0.19,0.47,0.28,0.03,1.22,0.40,9.47,0.45,0.77,0.30,7.68,Driving
0.07,0.16,0.23,0.45,0.09,0.21,0.45,0.11,0.13,0.10,0.03,0.19,0.50,0.27,0.02,1.22,0.39,9.47,0.45,0.77,0.28,7.67,Driving
0.09,0.17,0.27,0.44,0.02,0.20,0.46,0.10,0.13,0.10,0.05,0.32,0.46,0.16,0.02,1.22,0.41,9.47,0.46,0.76,0.26,7.68,Driving
0.09,0.17,0.25,0.48,0.02,0.17,0.51,0.10,0.13,0.10,0.04,0.33,0.46,0.15,0.02,1.24,0.40,9.46,0.46,0.74,0.25,7.67,Driving
0.09,0.17,0.23,0.50,0.01,0.15,0.56,0.07,0.12,0.10,0.05,0.33,0.47,0.14,0.02,1.24,0.39,9.46,0.46,0.73,0.25,7.67,Driving
0.08,0.14,0.18,0.58,0.01,0.15,0.65,0.06,0.08,0.06,0.03,0.19,0.49,0.24,0.05,1.30,0.25,9.45,0.46,0.62,0.24,7.66,Driving
0.06,0.08,0.17,0.67,0.01,0.09,0.78,0.07,0.04,0.03,0.03,0.18,0.55,0.20,0.04,1.39,0.09,9.44,0.41,0.40,0.22,7.65,Driving
0.06,0.05,0.12,0.75,0.01,0.04,0.37,0.57,0.02,0.00,0.02,0.13,0.55,0.24,0.06,1.44,-0.01,9.43,0.39,0.19,0.20,7.64,Driving
